controller,step,hour,active_peers,changed_peers,official_predicted_grid,negotiated_predicted_grid,predicted_grid_delta,district_target,final_shadow_signal,logical_message_count,relief_selected_peers,recovery_selected_peers,debt_created_soc,debt_repaid_soc,extra_discharge_soc,extra_charge_soc,total_debt_soc,max_debt_soc,mean_budget_use_soc
chesca_mesh,1566,7,6,0,5.4811851090111015,5.4811851090111015,0.0,7.674342155456543,-0.04905787999847934,90,,,,,,,,,
chesca_mesh,1567,8,6,0,5.592202656766548,5.592202656766548,0.0,7.674342155456543,0.07891018894579754,90,,,,,,,,,
chesca_mesh,1568,9,6,0,5.138021737487875,5.138021737487875,0.0,7.674342155456543,-0.015699479759320477,90,,,,,,,,,
chesca_mesh,1569,10,6,0,5.170691903845129,5.170691903845128,-8.881784197001252e-16,7.674342155456543,0.0021781881410025267,90,,,,,,,,,
chesca_mesh,1570,11,6,6,4.575636222906768,5.111692351408659,0.5360561285018912,7.632508277893066,-0.12614906874018833,90,,,,,,,,,
chesca_mesh,1571,12,6,0,5.04953581626567,5.04953581626567,0.0,7.632508277893066,-0.07081003251533907,90,,,,,,,,,
chesca_mesh,1572,13,6,6,6.327505051520068,5.4515050515200665,-0.8760000000000012,7.579832553863525,0.08984044685061227,90,,,,,,,,,
chesca_mesh,1573,14,6,0,5.788176604013479,5.78817660401348,8.881784197001252e-16,7.579832553863525,0.010869374215840817,90,,,,,,,,,
chesca_mesh,1574,15,6,0,6.054444499716423,6.054444499716424,8.881784197001252e-16,7.579832553863525,0.013890926474468275,90,,,,,,,,,
chesca_mesh,1575,16,6,6,6.120988103751117,5.2449881037511155,-0.8760000000000012,7.518556118011475,0.3458091591508863,90,,,,,,,,,
chesca_mesh,1576,17,6,6,7.225637073860948,6.349637073860948,-0.8760000000000003,7.477000713348389,0.4792864089051907,90,,,,,,,,,
chesca_mesh,1577,18,6,6,8.041852326818939,7.16585232681894,-0.8759999999999986,7.453915119171143,0.26029937084560434,90,,,,,,,,,
chesca_mesh,1578,19,6,6,9.689365526818218,8.813365526818218,-0.8759999999999994,7.453915119171143,0.2729056490654545,90,,,,,,,,,
chesca_mesh,1579,20,6,6,9.054523340861545,8.178523340861545,-0.8759999999999994,7.453915119171143,0.1465746345051185,90,,,,,,,,,
chesca_mesh,1580,21,6,6,9.637713259311194,8.761713259311195,-0.8759999999999994,7.453915119171143,0.31752703665023563,90,,,,,,,,,
chesca_mesh,1581,22,6,2,8.634408127624676,8.342408127624674,-0.2920000000000016,7.453915119171143,0.19093093348333995,90,,,,,,,,,
chesca_mesh,1582,23,6,6,9.196814289736302,8.320814289736303,-0.8759999999999994,7.453915119171143,0.12563959505787559,90,,,,,,,,,
chesca_mesh,1583,24,6,6,9.411626607554625,8.535626607554626,-0.8759999999999994,7.453915119171143,0.17216480187949126,90,,,,,,,,,
chesca_mesh,1584,1,6,6,10.27766676694098,9.401666766940979,-0.8760000000000012,7.453915119171143,0.2725685003686009,90,,,,,,,,,
chesca_mesh,1585,2,6,6,8.03527509461923,8.91127509461923,0.8759999999999994,7.453915119171143,-0.21264362266463321,90,,,,,,,,,
chesca_mesh,1586,3,6,6,6.049690844053954,6.925690844053952,0.8759999999999986,7.453915119171143,-0.4460930038265401,90,,,,,,,,,
chesca_mesh,1587,4,6,6,5.164266619706566,5.810550326237175,0.6462837065306095,7.364779472351074,-0.3779730998396518,90,,,,,,,,,
chesca_mesh,1588,5,6,6,4.354646974225677,4.8094892995390195,0.4548423253133427,7.364779472351074,-0.32766464097513426,90,,,,,,,,,
chesca_mesh,1589,6,6,6,4.948374923470083,5.279406053573787,0.3310311301037041,7.364779472351074,-0.19073930879695897,90,,,,,,,,,
chesca_mesh,1590,7,6,6,4.260723214132357,4.509006555858187,0.24828334172583055,7.364779472351074,-0.17797607543602564,90,,,,,,,,,
chesca_mesh,1591,8,6,1,4.005040449497158,4.1370404494971575,0.13199999999999967,7.364779472351074,-0.10120476802619371,90,,,,,,,,,
chesca_mesh,1592,9,6,0,3.869636406163628,3.8696364061636284,4.440892098500626e-16,7.364779472351074,-0.07958657834191812,90,,,,,,,,,
chesca_mesh,1593,10,6,6,1.9219431931822741,2.1720641245417025,0.25012093135942837,7.364779472351074,-0.2048573586651512,90,,,,,,,,,
chesca_mesh,1594,11,6,6,1.2822328221629757,1.5041467793883883,0.22191395722541252,7.364779472351074,-0.26963813736761005,90,,,,,,,,,
chesca_mesh,1595,12,6,0,3.4911361560761067,3.4911361560761067,0.0,7.364779472351074,0.0316486174078905,90,,,,,,,,,
chesca_mesh,1596,13,6,6,3.73016903854087,4.189804160676897,0.4596351221360271,7.364779472351074,-0.28769627217988436,90,,,,,,,,,
chesca_mesh,1597,14,6,6,4.002093719819623,4.4421006970256105,0.4400069772059876,7.364779472351074,-0.16112950704655898,90,,,,,,,,,
chesca_mesh,1598,15,6,5,7.077353089552526,6.333353089552526,-0.7439999999999998,7.364779472351074,0.10004914408542562,90,,,,,,,,,
chesca_mesh,1599,16,6,6,7.394798550935193,6.518798550935193,-0.8760000000000003,7.2682061195373535,0.34578968459360615,90,,,,,,,,,
chesca_mesh,1600,17,6,6,9.4349196661508,8.558919666150798,-0.8760000000000012,7.364779472351074,0.3111403479407819,90,,,,,,,,,
chesca_mesh,1601,18,6,6,11.56215871680405,10.686158716804048,-0.8760000000000012,7.2682061195373535,1.353049077090016,90,,,,,,,,,
chesca_mesh,1602,19,6,6,13.699062710223336,12.823062710223336,-0.8759999999999994,7.2682061195373535,1.3903655733022786,90,,,,,,,,,
chesca_mesh,1603,20,6,6,11.429972194875573,10.553972194875572,-0.8760000000000012,7.2682061195373535,0.5468508312459281,90,,,,,,,,,
chesca_mesh,1604,21,6,6,11.269014292261536,10.393014292261537,-0.8759999999999994,7.2682061195373535,0.6992853774298355,90,,,,,,,,,
chesca_mesh,1605,22,6,1,8.991980256039783,8.831980256039783,-0.16000000000000014,7.2682061195373535,0.15854964995773166,90,,,,,,,,,
chesca_mesh,1606,23,6,6,10.039500772713051,9.163500772713052,-0.8759999999999994,7.2682061195373535,0.3617449291687993,90,,,,,,,,,
chesca_mesh,1607,24,6,6,10.598097131367163,9.722097131367164,-0.8759999999999994,7.2682061195373535,0.40206784125636663,90,,,,,,,,,
chesca_mesh,1608,1,6,6,9.859578222540547,8.983578222540546,-0.8760000000000012,7.2682061195373535,0.27643852839830374,90,,,,,,,,,
chesca_mesh,1609,2,6,0,8.900719345383404,8.900719345383406,1.7763568394002505e-15,7.2682061195373535,0.0556437468549571,90,,,,,,,,,
chesca_mesh,1610,3,6,6,6.980449962922841,7.856449962922841,0.8759999999999994,7.2682061195373535,-0.2741083132427271,90,,,,,,,,,
chesca_mesh,1611,4,6,6,6.503520711476075,7.379520711476075,0.8759999999999994,7.2682061195373535,-0.3353762697221173,90,,,,,,,,,
chesca_mesh,1612,5,6,6,5.4551969342034035,6.0954129911720365,0.640216056968633,7.248960018157959,-0.4052721215176329,90,,,,,,,,,
chesca_mesh,1613,6,6,6,5.439089069991199,5.982853687702657,0.5437646177114583,7.248960018157959,-0.3251672787732084,90,,,,,,,,,
chesca_mesh,1614,7,6,6,5.41472094017891,5.862790677574332,0.44806973739542233,7.2682061195373535,-0.3648994183674201,90,,,,,,,,,
chesca_mesh,1615,8,6,2,4.9864776034704725,5.278477603470472,0.2919999999999998,7.2682061195373535,-0.106970793100772,90,,,,,,,,,
chesca_mesh,1616,9,6,6,2.8410471112221103,3.2178104265578336,0.37676331533572327,7.2682061195373535,-0.26962992427019256,90,,,,,,,,,
chesca_mesh,1617,10,6,6,2.775621043815948,3.117767105345491,0.3421460615295433,7.2682061195373535,-0.14340422661529503,90,,,,,,,,,
chesca_mesh,1618,11,6,6,1.0590806156295036,1.291246035527571,0.23216541989806738,7.2682061195373535,-0.32605404367345675,90,,,,,,,,,
chesca_mesh,1619,12,6,0,2.717264430837961,2.717264430837961,0.0,7.2682061195373535,-0.06377491395604232,90,,,,,,,,,
chesca_mesh,1620,13,6,3,4.559423253441924,4.0794232534419255,-0.47999999999999865,7.2682061195373535,0.08237502450704379,90,,,,,,,,,
chesca_mesh,1621,14,6,2,5.182148522987673,5.5021485229876745,0.3200000000000012,7.2682061195373535,-0.08133475662934148,90,,,,,,,,,
chesca_mesh,1622,15,6,5,6.491532708884453,7.049058222529057,0.5575255136446042,7.2682061195373535,-0.10893629642559245,90,,,,,,,,,
chesca_mesh,1623,16,6,4,8.557457354839567,7.945457354839566,-0.612000000000001,7.2682061195373535,0.12466657199183173,90,,,,,,,,,
chesca_mesh,1624,17,6,6,9.643399494413874,8.767399494413873,-0.8760000000000012,7.2682061195373535,0.3428863360613479,90,,,,,,,,,
chesca_mesh,1625,18,6,6,11.449146069433771,10.57314606943377,-0.8760000000000012,7.364779472351074,0.7683304083986331,90,,,,,,,,,
chesca_mesh,1626,19,6,6,15.30054540874846,14.42454540874846,-0.8760000000000012,7.453915119171143,1.8618431474763744,90,,,,,,,,,
chesca_mesh,1627,20,6,6,12.961351639908862,12.085351639908863,-0.8759999999999994,7.477000713348389,0.7643008245844858,90,,,,,,,,,
chesca_mesh,1628,21,6,6,11.431781505465796,10.555781505465797,-0.8759999999999994,7.518556118011475,0.4679408140758894,90,,,,,,,,,
chesca_mesh,1629,22,6,0,9.034354257377904,9.034354257377904,0.0,7.579338073730469,0.18367395360898725,90,,,,,,,,,
chesca_mesh,1630,23,6,6,10.57845743930185,9.702457439301849,-0.8760000000000012,7.6065568923950195,0.2329003927641004,90,,,,,,,,,
chesca_mesh,1631,24,6,6,10.938429468519622,10.062429468519625,-0.8759999999999977,7.632508277893066,0.4351357973886496,90,,,,,,,,,
chesca_mesh,1632,1,6,6,10.130024708068847,9.254024708068847,-0.8759999999999994,7.674342155456543,0.1302708755407309,90,,,,,,,,,
chesca_mesh,1633,2,6,6,9.59557491425242,8.71957491425242,-0.8760000000000012,7.710787773132324,0.2394004070716069,90,,,,,,,,,
chesca_mesh,1634,3,6,6,7.7680211596328625,8.644021159632864,0.8760000000000012,7.72700834274292,-0.3035713295616175,90,,,,,,,,,
chesca_mesh,1635,4,6,6,6.560287306226952,7.43628730622695,0.8759999999999977,7.736341953277588,-0.36475726551908905,90,,,,,,,,,
chesca_mesh,1636,5,6,6,5.92358029228852,6.717656021138451,0.7940757288499309,7.736341953277588,-0.31395655058830474,90,,,,,,,,,
chesca_mesh,1637,6,6,6,6.201747279158813,6.877423100116345,0.6756758209575322,7.736341953277588,-0.21104054007342632,90,,,,,,,,,
chesca_mesh,1638,7,6,6,5.43887438271637,5.825546002921674,0.38667162020530377,7.764011383056641,-0.6669608008254355,90,,,,,,,,,
chesca_mesh,1639,8,6,6,3.9990854995504295,4.231847804653543,0.23276230510311358,7.764011383056641,-0.2321582951143026,90,,,,,,,,,
chesca_mesh,1640,9,6,6,1.6035120225660267,1.8244401846719946,0.220928162105968,7.764011383056641,-0.30728824380140274,90,,,,,,,,,
chesca_mesh,1641,10,6,0,2.5608705323816556,2.5608705323816556,0.0,7.764011383056641,-0.01732241221848052,90,,,,,,,,,
chesca_mesh,1642,11,6,0,3.985080407244456,3.9850804072444554,-4.440892098500626e-16,7.764011383056641,-0.0016933430152145656,90,,,,,,,,,
chesca_mesh,1643,12,6,0,4.245700237270469,4.245700237270469,0.0,7.764011383056641,0.0289954406689146,90,,,,,,,,,
chesca_mesh,1644,13,6,6,5.115504262253852,5.500735802009821,0.3852315397559689,7.764011383056641,-0.2591677880218717,90,,,,,,,,,
chesca_mesh,1645,14,6,0,4.314673122358661,4.314673122358661,0.0,7.764011383056641,-0.05538388488038492,90,,,,,,,,,
chesca_mesh,1646,15,6,0,5.892132725086627,5.892132725086627,0.0,7.764011383056641,0.07465084522957563,90,,,,,,,,,
chesca_mesh,1647,16,6,6,7.932611072077775,7.056611072077776,-0.8759999999999994,7.764011383056641,0.1305123120608236,90,,,,,,,,,
chesca_mesh,1648,17,6,6,11.720275470068353,10.844275470068354,-0.8759999999999994,7.782621383666992,0.8587199077834673,90,,,,,,,,,
chesca_mesh,1649,18,6,6,13.709033995147008,12.833033995147007,-0.8760000000000012,7.812997817993164,1.5929681317653122,90,,,,,,,,,
chesca_mesh,1650,19,6,6,15.722294031209415,14.846294031209418,-0.8759999999999977,7.8720574378967285,2.0747973864962512,90,,,,,,,,,
chesca_mesh,1651,20,6,6,13.821970900773719,12.94597090077372,-0.8759999999999994,7.9025187492370605,1.112206674936227,90,,,,,,,,,
chesca_mesh,1652,21,6,6,12.187706644279142,11.311706644279143,-0.8759999999999994,7.9254560470581055,0.27832396000672904,90,,,,,,,,,
chesca_mesh,1653,22,6,0,9.501756034728409,9.501756034728407,-1.7763568394002505e-15,7.944797515869141,0.07036236785859393,90,,,,,,,,,
chesca_mesh,1654,23,6,6,10.458462741992042,9.58246274199204,-0.8760000000000012,7.944797515869141,0.4572616786801158,90,,,,,,,,,
chesca_mesh,1655,24,6,6,10.52917824207756,9.653178242077558,-0.8760000000000012,7.944797515869141,0.4341409747079688,90,,,,,,,,,
chesca_mesh,1656,1,6,6,11.026221046079609,10.150221046079608,-0.8760000000000012,7.944797515869141,0.5716484712326406,90,,,,,,,,,
chesca_mesh,1657,2,6,6,10.302740246380043,9.426740246380044,-0.8759999999999994,7.9818034172058105,0.21711504493801148,90,,,,,,,,,
chesca_mesh,1658,3,6,6,8.006175692006213,8.882175692006214,0.8760000000000012,7.9818034172058105,-0.30355233507026536,90,,,,,,,,,
chesca_mesh,1659,4,6,6,6.716139522607011,7.59213952260701,0.8759999999999986,7.9818034172058105,-0.26637753930809516,90,,,,,,,,,
chesca_mesh,1660,5,6,6,6.046899925839909,6.688821419045067,0.6419214932051576,7.944797515869141,-0.2444353339232755,90,,,,,,,,,
chesca_mesh,1661,6,6,6,5.895052051836131,6.438935789253611,0.5438837374174801,7.944797515869141,-0.15064568717443308,90,,,,,,,,,
chesca_mesh,1662,7,6,6,5.231921150613379,5.571573141350943,0.3396519907375639,7.944797515869141,-0.14485808375023512,90,,,,,,,,,
chesca_mesh,1663,8,6,6,4.14136930327525,4.37179961242649,0.23043030915123985,7.944797515869141,-0.21781768066549234,90,,,,,,,,,
chesca_mesh,1664,9,6,6,2.4376850172503515,2.6584436787786383,0.22075866152828683,7.944797515869141,-0.2600031551692817,90,,,,,,,,,
chesca_mesh,1665,10,6,0,2.2829741574813744,2.282974157481375,4.440892098500626e-16,7.944797515869141,-0.0900790850982506,90,,,,,,,,,
chesca_mesh,1666,11,6,0,2.337930524368314,2.337930524368314,0.0,7.944797515869141,-0.02855717548765102,90,,,,,,,,,
chesca_mesh,1667,12,6,6,3.62437846731432,2.74837846731432,-0.8759999999999999,7.944797515869141,0.12310737473049849,90,,,,,,,,,
chesca_mesh,1668,13,6,6,5.437448939000514,4.561448939000513,-0.8760000000000003,7.944797515869141,0.2376841473907531,90,,,,,,,,,
chesca_mesh,1669,14,6,0,5.405237399649879,5.405237399649879,0.0,7.944797515869141,0.04273123730286355,90,,,,,,,,,
chesca_mesh,1670,15,6,6,7.487617520962406,6.611617520962405,-0.8760000000000012,7.944797515869141,0.09424502452275958,90,,,,,,,,,
chesca_mesh,1671,16,6,6,8.658568038257657,7.782568038257656,-0.8760000000000012,7.944797515869141,0.4580681447579863,90,,,,,,,,,
chesca_mesh,1672,17,6,6,12.184334546107435,11.308334546107433,-0.8760000000000012,7.944797515869141,1.6506735527088692,90,,,,,,,,,
chesca_mesh,1673,18,6,6,13.829954737037657,12.953954737037657,-0.8759999999999994,7.9818034172058105,1.9581298177748425,90,,,,,,,,,
chesca_mesh,1674,19,6,6,16.302100261239566,15.426100261239563,-0.876000000000003,8.05478286743164,2.3543832517471004,90,,,,,,,,,
chesca_mesh,1675,20,6,6,13.588468852043151,12.712468852043152,-0.8759999999999994,8.165547370910645,1.029540766953401,90,,,,,,,,,
chesca_mesh,1676,21,6,6,12.17545668472298,11.299456684722978,-0.8760000000000012,8.235991477966309,0.723184986956675,90,,,,,,,,,
chesca_mesh,1677,22,6,0,8.78762028661664,8.78762028661664,0.0,8.235991477966309,-0.06965151998891284,90,,,,,,,,,
chesca_mesh,1678,23,6,6,9.745608405062452,8.869608405062452,-0.8759999999999994,8.189888000488281,0.16047816171955603,90,,,,,,,,,
chesca_mesh,1679,24,6,6,10.555823921977906,9.679823921977908,-0.8759999999999977,8.189888000488281,0.3622685682305536,90,,,,,,,,,
chesca_mesh,1680,1,6,6,10.639761467277436,9.763761467277435,-0.8760000000000012,8.235991477966309,0.31243285324949255,90,,,,,,,,,
chesca_mesh,1681,2,6,6,9.663233783088513,8.78723378308851,-0.876000000000003,8.31432056427002,0.256105167249437,90,,,,,,,,,
chesca_mesh,1682,3,6,6,8.42750610706247,9.303506107062471,0.8760000000000012,8.376115798950195,-0.2511895177506075,90,,,,,,,,,
chesca_mesh,1683,4,6,6,6.640760620741828,7.516760620741826,0.8759999999999977,8.396100997924805,-0.2995738031142336,90,,,,,,,,,
chesca_mesh,1684,5,6,6,5.623658788925795,6.335810246625657,0.7121514576998624,8.396100997924805,-0.2518225669143991,90,,,,,,,,,
chesca_mesh,1685,6,6,6,5.712711070835489,6.157588479838244,0.4448774090027552,8.396100997924805,-0.12913763292067565,90,,,,,,,,,
chesca_mesh,1686,7,6,5,4.962053537065456,5.347726682793135,0.3856731457276785,8.376115798950195,-0.10395390516421922,90,,,,,,,,,
chesca_mesh,1687,8,6,6,3.963100873760304,4.294905775959036,0.3318049021987317,8.376115798950195,-0.31534657308054637,90,,,,,,,,,
chesca_mesh,1688,9,6,6,2.701965394959709,3.0216776163174557,0.3197122213577468,8.376115798950195,-0.24409416057147604,90,,,,,,,,,
chesca_mesh,1689,10,6,6,1.007875155739281,1.2386285507472747,0.23075339500799363,8.376115798950195,-0.16397716868423048,90,,,,,,,,,
chesca_mesh,1690,11,6,0,1.0921847654407153,1.0921847654407153,0.0,8.376115798950195,-0.008468863060558218,90,,,,,,,,,
chesca_mesh,1691,12,6,6,2.229433534675775,2.594997233337967,0.36556369866219196,8.376115798950195,-0.18048099250439498,90,,,,,,,,,
chesca_mesh,1692,13,6,0,4.882755018220172,4.882755018220172,0.0,8.376115798950195,0.04914210795582012,90,,,,,,,,,
chesca_mesh,1693,14,6,6,4.93350977565675,5.413182089633819,0.4796723139770691,8.376115798950195,-0.16535449734333862,90,,,,,,,,,
chesca_mesh,1694,15,6,5,8.118451923104022,7.374451923104022,-0.7439999999999998,8.376115798950195,0.0905688155559112,90,,,,,,,,,
chesca_mesh,1695,16,6,6,8.613450932630505,7.737450932630505,-0.8759999999999994,8.376115798950195,0.5344113274310534,90,,,,,,,,,
chesca_mesh,1696,17,6,6,13.860973960723438,12.98497396072344,-0.8759999999999977,8.376115798950195,2.1593657149404732,90,,,,,,,,,
chesca_mesh,1697,18,6,6,14.675908249384463,13.799908249384462,-0.8760000000000012,8.396100997924805,1.8375590838609288,90,,,,,,,,,
chesca_mesh,1698,19,6,6,17.0895842377454,16.2135842377454,-0.8759999999999977,8.433152198791504,2.212977038325824,90,,,,,,,,,
chesca_mesh,1699,20,6,6,15.466647107485764,14.590647107485765,-0.8759999999999994,8.433152198791504,1.133538542334532,90,,,,,,,,,
chesca_mesh,1700,21,6,6,13.020856271558788,12.14485627155879,-0.8759999999999977,8.433152198791504,0.21360732561664497,90,,,,,,,,,
chesca_mesh,1701,22,6,6,8.636321462392807,9.512321462392809,0.8760000000000012,8.433152198791504,-0.2731566261252659,90,,,,,,,,,
chesca_mesh,1702,23,6,6,8.563579607717429,9.43957960771743,0.8760000000000012,8.477039337158203,-0.27476770786389604,90,,,,,,,,,
chesca_mesh,1703,24,6,6,9.123835842220007,8.247835842220006,-0.8760000000000012,8.530180931091309,0.40696543767502014,90,,,,,,,,,
chesca_mesh,1704,1,6,6,10.30163544843661,9.425635448436608,-0.8760000000000012,8.530180931091309,0.2521722769650786,90,,,,,,,,,
chesca_mesh,1705,2,6,6,8.614521100383582,9.490521100383583,0.8760000000000012,8.577630043029785,-0.30638492261596256,90,,,,,,,,,
chesca_mesh,1706,3,6,6,6.987349109767163,7.863349109767164,0.8760000000000003,8.663403511047363,-0.25711573035070634,90,,,,,,,,,
chesca_mesh,1707,4,6,6,6.9535880668522365,7.760497105328966,0.8069090384767295,8.739398956298828,-0.22760284547875603,90,,,,,,,,,
chesca_mesh,1708,5,6,6,5.143707451998463,5.7330388944186215,0.5893314424201588,8.739398956298828,-0.255457415421275,90,,,,,,,,,
chesca_mesh,1709,6,6,0,5.998646971573306,5.998646971573306,0.0,8.739398956298828,-0.04602418898945909,90,,,,,,,,,
chesca_mesh,1710,7,6,0,5.00926346219442,5.00926346219442,0.0,8.739398956298828,-0.011008124661953361,90,,,,,,,,,
chesca_mesh,1711,8,6,0,4.608379749470848,4.608379749470848,0.0,8.739398956298828,-0.059349295883494385,90,,,,,,,,,
chesca_mesh,1712,9,6,5,6.066020506574555,6.293488448243516,0.22746794166896134,8.771599769592285,-0.7245493718366379,90,,,,,,,,,
chesca_mesh,1713,10,6,6,4.206895601582207,4.5496372797607005,0.3427416781784931,8.79470443725586,-0.7041360767121869,90,,,,,,,,,
chesca_mesh,1714,11,6,6,4.198117025623172,4.435454905550508,0.23733787992733646,8.840744018554688,-0.5305557709513324,90,,,,,,,,,
chesca_mesh,1715,12,6,0,4.263063839411704,4.263063839411704,0.0,8.79470443725586,-0.02370751132652902,90,,,,,,,,,
chesca_mesh,1716,13,6,6,6.6887777885873145,5.812777788587314,-0.8760000000000003,8.79470443725586,0.18575184856638224,90,,,,,,,,,
chesca_mesh,1717,14,6,6,7.005821352461597,6.1298213524615965,-0.8760000000000003,8.79470443725586,0.16921380348260928,90,,,,,,,,,
chesca_mesh,1718,15,6,6,8.584956146981932,7.708956146981934,-0.8759999999999986,8.79470443725586,0.19376541695581415,90,,,,,,,,,
chesca_mesh,1719,16,6,6,10.945895775236174,10.069895775236175,-0.8759999999999994,8.771599769592285,0.9098527185945217,90,,,,,,,,,
chesca_mesh,1720,17,6,6,15.130939653177444,14.254939653177443,-0.8760000000000012,8.79470443725586,1.64721767698213,90,,,,,,,,,
chesca_mesh,1721,18,6,6,14.256252018254013,13.380252018254012,-0.8760000000000012,8.79470443725586,1.49748221278076,90,,,,,,,,,
chesca_mesh,1722,19,6,6,15.9148324455691,15.0388324455691,-0.8760000000000012,8.79470443725586,1.7855031717048706,90,,,,,,,,,
chesca_mesh,1723,20,6,6,13.539544484284336,12.663544484284337,-0.8759999999999994,8.79470443725586,0.8641738356099572,90,,,,,,,,,
chesca_mesh,1724,21,6,6,12.3533936070672,11.477393607067201,-0.8759999999999994,8.79470443725586,0.6554373180996279,90,,,,,,,,,
chesca_mesh,1725,22,6,0,10.72541294912878,10.72541294912878,0.0,8.840744018554688,0.41656263930981025,90,,,,,,,,,
chesca_mesh,1726,23,6,6,10.792160667216077,9.916160667216078,-0.8759999999999994,8.840744018554688,0.20295211844134653,90,,,,,,,,,
chesca_mesh,1727,24,6,6,10.667421144622038,9.79142114462204,-0.8759999999999977,8.840744018554688,0.185765154389811,90,,,,,,,,,
chesca_mesh,1728,1,6,6,11.030910302698045,10.154910302698044,-0.8760000000000012,8.87932014465332,0.3086249544866014,90,,,,,,,,,
chesca_mesh,1729,2,6,6,10.155025386302254,9.279025386302255,-0.8759999999999994,8.87932014465332,0.43033692568879534,90,,,,,,,,,
chesca_mesh,1730,3,6,6,8.275705651745126,9.151705651745127,0.8760000000000012,8.913923263549805,-0.19143481319363123,90,,,,,,,,,
chesca_mesh,1731,4,6,6,6.946548689712339,7.822548689712337,0.8759999999999986,9.013318061828613,-0.2350570956357727,90,,,,,,,,,
chesca_mesh,1732,5,6,6,5.835067069972307,6.547218527672169,0.7121514576998624,9.013318061828613,-0.20275786275131236,90,,,,,,,,,
chesca_mesh,1733,6,6,6,5.679820781183147,6.320915287706974,0.6410945065238272,8.913923263549805,-0.11401562396618846,90,,,,,,,,,
chesca_mesh,1734,7,6,0,5.31469390018243,5.31469390018243,0.0,8.913923263549805,-0.05340019403305645,90,,,,,,,,,
chesca_mesh,1735,8,6,0,4.161060995956948,4.161060995956948,0.0,8.913923263549805,-0.0916777688175649,90,,,,,,,,,
chesca_mesh,1736,9,6,6,2.6210983828212795,2.871076199379871,0.2499778165585913,8.913923263549805,-0.3928722962201125,90,,,,,,,,,
chesca_mesh,1737,10,6,6,2.1934131368903147,2.534874830369601,0.34146169347928623,8.913923263549805,-0.14121832129832873,90,,,,,,,,,
chesca_mesh,1738,11,6,6,2.6903483650411344,3.030457432897853,0.34010906785671846,8.913923263549805,-0.14535229518704448,90,,,,,,,,,
chesca_mesh,1739,12,6,6,4.416928050057717,4.756957385950075,0.34002933589235873,8.913923263549805,-0.21806465562853478,90,,,,,,,,,
chesca_mesh,1740,13,6,5,5.793593073304598,5.049593073304598,-0.7440000000000007,8.913923263549805,0.18465368847294747,90,,,,,,,,,
chesca_mesh,1741,14,6,6,6.494551863731197,5.618551863731198,-0.8759999999999994,8.913923263549805,0.12903873613416933,90,,,,,,,,,
chesca_mesh,1742,15,6,0,6.492619887304129,6.492619887304129,0.0,8.913923263549805,0.04964397698548164,90,,,,,,,,,
chesca_mesh,1743,16,6,5,8.038636771422391,7.29463677142239,-0.7440000000000015,8.913923263549805,0.45836743044667244,90,,,,,,,,,
chesca_mesh,1744,17,6,6,11.601231429596233,10.725231429596233,-0.8759999999999994,8.913923263549805,1.0523526715885685,90,,,,,,,,,
chesca_mesh,1745,18,6,6,13.400207169880396,12.524207169880397,-0.8759999999999994,9.013318061828613,1.432727042646453,90,,,,,,,,,
chesca_mesh,1746,19,6,6,14.69840581382479,13.822405813824789,-0.8760000000000012,9.097868919372559,1.5261500383693476,90,,,,,,,,,
chesca_mesh,1747,20,6,6,13.169493476690509,12.293493476690507,-0.8760000000000012,9.131067276000977,0.8725394887049955,90,,,,,,,,,
chesca_mesh,1748,21,6,6,12.274062779301026,11.398062779301029,-0.8759999999999977,9.159673690795898,0.6082632672946289,90,,,,,,,,,
chesca_mesh,1749,22,6,1,10.708752383517835,10.548752383517835,-0.16000000000000014,9.191418647766113,0.45423018761893663,90,,,,,,,,,
chesca_mesh,1750,23,6,6,11.305771622692511,10.42977162269251,-0.8760000000000012,9.219732284545898,0.3431620347755362,90,,,,,,,,,
chesca_mesh,1751,24,6,6,10.12607758682962,9.25007758682962,-0.8759999999999994,9.236434936523438,0.35749612718979984,90,,,,,,,,,
chesca_mesh,1752,1,6,6,10.389008068501195,9.513008068501195,-0.8759999999999994,9.256407737731934,0.15597911669853287,90,,,,,,,,,
chesca_mesh,1753,2,6,6,9.654517303318112,8.778517303318111,-0.8760000000000012,9.242656707763672,0.21751310507307492,90,,,,,,,,,
chesca_mesh,1754,3,6,6,8.775697074300298,7.899697074300299,-0.8759999999999994,9.242656707763672,0.09272550935610703,90,,,,,,,,,
chesca_mesh,1755,4,6,6,8.19680198977411,7.32080198977411,-0.8760000000000003,9.242656707763672,0.11786150367509407,90,,,,,,,,,
chesca_mesh,1756,5,6,0,5.715817186662988,5.715817186662988,0.0,9.242656707763672,-0.011655976555166925,90,,,,,,,,,
chesca_mesh,1757,6,6,6,6.553972710993476,5.677972710993476,-0.8759999999999994,9.242656707763672,0.1356755912439167,90,,,,,,,,,
chesca_mesh,1758,7,6,6,6.202125678568951,5.326125678568951,-0.8760000000000003,9.242656707763672,0.14410171286029266,90,,,,,,,,,
chesca_mesh,1759,8,6,6,5.5544183395299545,4.678418339529953,-0.8760000000000012,9.242656707763672,0.10126640465787895,90,,,,,,,,,
chesca_mesh,1760,9,6,6,4.427756316013511,3.5517563160135115,-0.8759999999999994,9.242656707763672,0.1285262418827614,90,,,,,,,,,
