controller,step,hour,active_peers,changed_peers,official_predicted_grid,negotiated_predicted_grid,predicted_grid_delta,district_target,final_shadow_signal,logical_message_count,relief_selected_peers,reserve_limited_peers,protected_reserve_soc,official_reserve_margin_min,selected_reserve_margin_min,selected_reserve_margin_mean
chesca_mesh,685,14,6,0,4.677062009605564,4.677062009605564,0.0,8.189209938049316,0.058910369104758824,90,,,,,,
chesca_mesh,686,15,6,0,6.3229763422902625,6.3229763422902625,0.0,8.189209938049316,0.04946846840220999,90,,,,,,
chesca_mesh,687,16,6,6,6.661963555332282,5.785963555332281,-0.8760000000000003,8.189209938049316,0.33859470765110616,90,,,,,,
chesca_mesh,688,17,6,6,7.045483540981637,6.169483540981639,-0.8759999999999986,8.189209938049316,0.4403507211194624,90,,,,,,
chesca_mesh,689,18,6,6,7.746999808420841,6.870999808420842,-0.8759999999999994,8.189209938049316,0.3618037397680378,90,,,,,,
chesca_mesh,690,19,6,0,9.486286502376979,9.486286502376979,0.0,8.228508949279785,0.03904542124989337,90,,,,,,
chesca_mesh,691,20,6,6,9.071527401450194,8.195527401450194,-0.8759999999999994,8.228508949279785,0.1416231709323363,90,,,,,,
chesca_mesh,692,21,6,6,10.512540020581753,9.636540020581753,-0.8759999999999994,8.316732406616211,0.45733621990840223,90,,,,,,
chesca_mesh,693,22,6,1,8.076829398513942,7.916829398513942,-0.16000000000000014,8.316732406616211,0.12527565767690177,90,,,,,,
chesca_mesh,694,23,6,6,7.774969119819628,6.898969119819628,-0.8759999999999994,8.316732406616211,0.12338709498184766,90,,,,,,
chesca_mesh,695,24,6,6,8.2060008563117,7.330000856311699,-0.8760000000000012,8.316732406616211,0.10166990672788849,90,,,,,,
chesca_mesh,696,1,6,6,8.922146227855016,8.046146227855013,-0.876000000000003,8.316732406616211,0.15071473190801488,90,,,,,,
chesca_mesh,697,2,6,0,7.893244863966081,7.89324486396608,-8.881784197001252e-16,8.316732406616211,0.03394381402663729,90,,,,,,
chesca_mesh,698,3,6,6,6.1049822187773195,6.980982218777319,0.8759999999999994,8.316732406616211,-0.11286375722570416,90,,,,,,
chesca_mesh,699,4,6,6,5.219613582695421,6.095613582695421,0.8760000000000003,8.316732406616211,-0.1096774018450706,90,,,,,,
chesca_mesh,700,5,6,0,4.426070151330234,4.426070151330234,0.0,8.316732406616211,-0.07835837833099597,90,,,,,,
chesca_mesh,701,6,6,6,4.579918576674157,3.7039185766741567,-0.8759999999999999,8.316732406616211,0.1214131202800894,90,,,,,,
chesca_mesh,702,7,6,6,4.300048339016353,3.424048339016353,-0.8759999999999999,8.316732406616211,0.16913224830608797,90,,,,,,
chesca_mesh,703,8,6,6,4.338069989305363,3.462069989305363,-0.8759999999999999,8.316732406616211,0.12321622870897724,90,,,,,,
chesca_mesh,704,9,6,6,4.293436485748921,3.417436485748922,-0.875999999999999,8.316732406616211,0.09229864997620421,90,,,,,,
chesca_mesh,705,10,6,0,2.7146924955331793,2.7146924955331793,0.0,8.228508949279785,0.03974156768397047,90,,,,,,
chesca_mesh,706,11,6,3,3.431711366953218,3.6855410967269995,0.2538297297737815,8.228508949279785,-0.09650330293609687,90,,,,,,
chesca_mesh,707,12,6,0,2.853744268084326,2.853744268084326,0.0,8.228508949279785,0.049543637826290475,90,,,,,,
chesca_mesh,708,13,6,6,4.09479501975143,3.2187950197514303,-0.8759999999999999,8.228508949279785,0.11687261082163133,90,,,,,,
chesca_mesh,709,14,6,6,5.010764368201423,4.134764368201423,-0.8760000000000003,8.228508949279785,0.09832385929597556,90,,,,,,
chesca_mesh,710,15,6,6,6.21921967290287,5.34321967290287,-0.8760000000000003,8.228508949279785,0.14516285236177712,90,,,,,,
chesca_mesh,711,16,6,6,7.57155749769254,6.695557497692539,-0.8760000000000012,8.16894817352295,0.29512493189937794,90,,,,,,
chesca_mesh,712,17,6,6,9.308581455399349,8.432581455399351,-0.8759999999999977,8.16894817352295,0.6779030077299043,90,,,,,,
chesca_mesh,713,18,6,6,10.683768700000876,9.807768700000874,-0.8760000000000012,8.081000328063965,0.9997166409420997,90,,,,,,
chesca_mesh,714,19,6,6,12.97049017362669,12.09449017362669,-0.8759999999999994,8.081000328063965,1.385391669358147,90,,,,,,
chesca_mesh,715,20,6,6,11.164866232203154,10.288866232203153,-0.8760000000000012,8.081000328063965,0.5067939079407443,90,,,,,,
chesca_mesh,716,21,6,6,11.207233110866802,10.331233110866803,-0.8759999999999994,8.081000328063965,0.6122591690142907,90,,,,,,
chesca_mesh,717,22,6,1,9.948332896691634,9.788332896691632,-0.16000000000000192,8.081000328063965,0.4306341747015418,90,,,,,,
chesca_mesh,718,23,6,6,8.703877364122606,7.827877364122606,-0.8760000000000003,8.040322303771973,0.3328607890419099,90,,,,,,
chesca_mesh,719,24,6,6,10.972176102317253,10.096176102317255,-0.8759999999999977,7.9853434562683105,0.8421709316041421,90,,,,,,
chesca_mesh,720,1,6,6,9.27414676534149,8.398146765341489,-0.8760000000000012,7.9853434562683105,0.3020804383711288,90,,,,,,
chesca_mesh,721,2,6,6,9.618317057452716,8.742317057452714,-0.8760000000000012,7.9853434562683105,0.2365821020042621,90,,,,,,
chesca_mesh,722,3,6,6,8.429770591063676,7.553770591063675,-0.8760000000000003,7.9853434562683105,0.41197898502775,90,,,,,,
chesca_mesh,723,4,6,0,7.987766343206776,7.987766343206776,0.0,7.921639919281006,0.05870543935430296,90,,,,,,
chesca_mesh,724,5,6,6,5.7770513165840764,6.653051316584078,0.8760000000000012,7.905206680297852,-0.10129364454659626,90,,,,,,
chesca_mesh,725,6,6,0,5.798992981007053,5.798992981007052,-8.881784197001252e-16,7.905206680297852,-0.046348186726986616,90,,,,,,
chesca_mesh,726,7,6,0,5.03582022724282,5.03582022724282,0.0,7.905206680297852,0.03888060376802785,90,,,,,,
chesca_mesh,727,8,6,0,4.265047678501373,4.2650476785013725,-8.881784197001252e-16,7.905206680297852,-0.010232895706355556,90,,,,,,
chesca_mesh,728,9,6,6,2.7493717781085447,3.2372731333529536,0.4879013552444089,7.905206680297852,-0.17974514041712045,90,,,,,,
chesca_mesh,729,10,6,6,1.21239879269912,1.5652130543004545,0.35281426160133456,7.905206680297852,-0.15878888257087598,90,,,,,,
chesca_mesh,730,11,6,0,2.043535952815223,2.0435359528152226,-4.440892098500626e-16,7.905206680297852,0.06273439025319154,90,,,,,,
chesca_mesh,731,12,6,6,2.575494565375301,1.699494565375301,-0.8760000000000001,7.905206680297852,0.09327248542201783,90,,,,,,
chesca_mesh,732,13,6,6,4.564857691396872,3.688857691396872,-0.8760000000000003,7.858193874359131,0.20435132012021068,90,,,,,,
chesca_mesh,733,14,6,6,7.211284580148452,6.335284580148452,-0.8760000000000003,7.858193874359131,0.32965390094225083,90,,,,,,
chesca_mesh,734,15,6,6,8.567174953863628,7.691174953863628,-0.8759999999999994,7.858193874359131,0.18229213272291087,90,,,,,,
chesca_mesh,735,16,6,6,9.992547374170966,9.116547374170965,-0.8760000000000012,7.905206680297852,0.2379479513131693,90,,,,,,
chesca_mesh,736,17,6,6,12.740209541063901,11.864209541063902,-0.8759999999999994,7.858193874359131,1.8787493847935095,90,,,,,,
chesca_mesh,737,18,6,6,12.702558895117207,11.82655889511721,-0.8759999999999977,7.858193874359131,1.5242080105603624,90,,,,,,
chesca_mesh,738,19,6,6,14.570005237608855,13.694005237608852,-0.876000000000003,7.858193874359131,1.8991982406024923,90,,,,,,
chesca_mesh,739,20,6,6,14.449365726172969,13.573365726172968,-0.8760000000000012,7.858193874359131,1.6032758551437514,90,,,,,,
chesca_mesh,740,21,6,6,13.58928856931068,12.713288569310679,-0.8760000000000012,7.858193874359131,1.4706306197718637,90,,,,,,
chesca_mesh,741,22,6,6,10.986030171106911,10.11003017110691,-0.8760000000000012,7.858193874359131,0.5952016390801894,90,,,,,,
chesca_mesh,742,23,6,6,11.720408406929849,10.844408406929848,-0.8760000000000012,7.811989784240723,1.1643877630678212,90,,,,,,
chesca_mesh,743,24,6,6,10.749462885039518,9.87346288503952,-0.8759999999999977,7.811989784240723,0.5399943822531854,90,,,,,,
chesca_mesh,744,1,6,6,10.966333881740734,10.090333881740733,-0.8760000000000012,7.811989784240723,0.6623873080919445,90,,,,,,
chesca_mesh,745,2,6,6,10.29084115058056,9.414841150580559,-0.8760000000000012,7.811989784240723,0.33450204730058164,90,,,,,,
chesca_mesh,746,3,6,6,9.452590451478642,8.57659045147864,-0.8760000000000012,7.811989784240723,0.14563622535341447,90,,,,,,
chesca_mesh,747,4,6,6,9.041630026835008,8.16563002683501,-0.8759999999999977,7.811989784240723,0.3140883212199441,90,,,,,,
chesca_mesh,748,5,6,6,6.959476548308005,7.835476548308004,0.8759999999999994,7.858193874359131,-0.11195457855962955,90,,,,,,
chesca_mesh,749,6,6,6,5.869924204930697,6.665924204930697,0.7959999999999994,7.858193874359131,-0.12366027254929124,90,,,,,,
chesca_mesh,750,7,6,6,5.4127293611177425,6.102490487162076,0.6897611260443339,7.858193874359131,-0.14847817650072406,90,,,,,,
chesca_mesh,751,8,6,0,4.9228502657872655,4.9228502657872655,0.0,7.858193874359131,-0.03326872433417593,90,,,,,,
chesca_mesh,752,9,6,0,3.825846828629574,3.825846828629574,0.0,7.858193874359131,-0.02053901170927356,90,,,,,,
chesca_mesh,753,10,6,0,3.409421468823814,3.4094214688238145,4.440892098500626e-16,7.858193874359131,-0.009426798830559437,90,,,,,,
chesca_mesh,754,11,6,0,2.5084197963423307,2.5084197963423307,0.0,7.858193874359131,0.011504480892237913,90,,,,,,
chesca_mesh,755,12,6,6,4.0918784654566505,3.21587846545665,-0.8760000000000003,7.858193874359131,0.19485603562728898,90,,,,,,
chesca_mesh,756,13,6,6,5.062029216260832,4.186029216260832,-0.8760000000000003,7.858193874359131,0.24451394105375307,90,,,,,,
chesca_mesh,757,14,6,6,6.58355560297816,5.707555602978161,-0.8759999999999994,7.858193874359131,0.11611512653060745,90,,,,,,
chesca_mesh,758,15,6,6,7.892164699881369,7.016164699881369,-0.8760000000000003,7.858193874359131,0.14999800941451397,90,,,,,,
chesca_mesh,759,16,6,6,9.601172860409699,8.7251728604097,-0.8759999999999994,7.858193874359131,0.6631435704009802,90,,,,,,
chesca_mesh,760,17,6,6,14.04730026221635,13.171300262216347,-0.876000000000003,7.858193874359131,2.1710373565088448,90,,,,,,
chesca_mesh,761,18,6,6,10.730581751906957,9.854581751906958,-0.8759999999999994,7.858193874359131,0.30525500849663556,90,,,,,,
chesca_mesh,762,19,6,6,14.436514447484008,13.560514447484008,-0.8759999999999994,7.858193874359131,1.4335293968731013,90,,,,,,
chesca_mesh,763,20,6,6,12.193272169828413,11.317272169828414,-0.8759999999999994,7.858193874359131,0.8039413100806481,90,,,,,,
chesca_mesh,764,21,6,6,12.939954301557695,12.063954301557693,-0.8760000000000012,7.858193874359131,1.1303661898349104,90,,,,,,
chesca_mesh,765,22,6,6,11.34157865657746,10.46557865657746,-0.8759999999999994,7.858193874359131,0.5967078731455708,90,,,,,,
chesca_mesh,766,23,6,6,10.61517197611735,9.73917197611735,-0.8760000000000012,7.858193874359131,0.6287351520614298,90,,,,,,
chesca_mesh,767,24,6,6,11.298041503377926,10.422041503377926,-0.8759999999999994,7.858193874359131,0.7916068558741358,90,,,,,,
chesca_mesh,768,1,6,6,11.182795748387631,10.306795748387632,-0.8759999999999994,7.858193874359131,0.6667803183458368,90,,,,,,
chesca_mesh,769,2,6,6,10.267642679888212,9.391642679888212,-0.8759999999999994,7.858193874359131,0.3544790477747489,90,,,,,,
chesca_mesh,770,3,6,6,9.042996936720641,8.166996936720642,-0.8759999999999994,7.858193874359131,0.24671895247047734,90,,,,,,
chesca_mesh,771,4,6,6,8.555687392555072,7.6796873925550715,-0.8760000000000003,7.858193874359131,0.3664155710010931,90,,,,,,
chesca_mesh,772,5,6,0,7.07608760949518,7.076087609495179,-8.881784197001252e-16,7.811989784240723,0.019392140319441094,90,,,,,,
chesca_mesh,773,6,6,0,6.418748543764918,6.418748543764918,0.0,7.811989784240723,0.033748369244111356,90,,,,,,
chesca_mesh,774,7,6,6,6.067726453841557,5.191726453841556,-0.8760000000000003,7.811989784240723,0.09608985548961087,90,,,,,,
chesca_mesh,775,8,6,6,6.197261490728059,5.321261490728058,-0.8760000000000012,7.811989784240723,0.11294345845037652,90,,,,,,
chesca_mesh,776,9,6,0,3.6158175461491373,3.6158175461491373,0.0,7.804702281951904,-0.0032540576446006553,90,,,,,,
chesca_mesh,777,10,6,6,4.201343633715881,3.3253436337158826,-0.8759999999999986,7.804702281951904,0.0919344235620953,90,,,,,,
chesca_mesh,778,11,6,6,4.233002225040373,3.3570022250403735,-0.8759999999999994,7.804702281951904,0.12458252485476239,90,,,,,,
chesca_mesh,779,12,6,6,5.1543999854069265,4.278399985406926,-0.8760000000000003,7.804702281951904,0.13708816221572845,90,,,,,,
chesca_mesh,780,13,6,6,8.029251536004818,7.153251536004817,-0.8760000000000012,7.771617412567139,0.14295196853504782,90,,,,,,
chesca_mesh,781,14,6,6,7.7220064699400055,8.505334766081196,0.7833282961411907,7.804702281951904,-0.1744254198143303,90,,,,,,
chesca_mesh,782,15,6,5,6.521893394378921,7.237893394378919,0.7159999999999984,7.811989784240723,-0.0914511280877898,90,,,,,,
chesca_mesh,783,16,6,6,6.894988268855229,6.018988268855229,-0.8760000000000003,7.811989784240723,0.11348221432970586,90,,,,,,
chesca_mesh,784,17,6,6,8.81671394169384,7.940713941693839,-0.8760000000000003,7.811989784240723,0.2032216401450887,90,,,,,,
chesca_mesh,785,18,6,0,7.261102364325085,7.261102364325086,8.881784197001252e-16,7.804702281951904,0.04447106393498067,90,,,,,,
chesca_mesh,786,19,6,6,9.363868968412827,8.487868968412828,-0.8759999999999994,7.771617412567139,0.2882406703247248,90,,,,,,
chesca_mesh,787,20,6,6,9.837111525714704,8.961111525714706,-0.8759999999999977,7.745217323303223,0.4356404492832512,90,,,,,,
chesca_mesh,788,21,6,6,9.351399562474489,8.47539956247449,-0.8759999999999994,7.745217323303223,0.24872070003043312,90,,,,,,
chesca_mesh,789,22,6,2,8.38274832090756,8.062748320907557,-0.32000000000000206,7.745217323303223,0.09701246150082965,90,,,,,,
chesca_mesh,790,23,6,6,6.9713776687524165,7.847377668752417,0.8760000000000003,7.745217323303223,-0.6379951137497191,90,,,,,,
chesca_mesh,791,24,6,6,8.22193127908058,7.345931279080581,-0.8759999999999994,7.7302045822143555,0.20664760726775327,90,,,,,,
chesca_mesh,792,1,6,6,10.269918946921258,9.393918946921257,-0.8760000000000012,7.7302045822143555,0.40137666100605746,90,,,,,,
chesca_mesh,793,2,6,6,10.442921826737594,9.566921826737595,-0.8759999999999994,7.7302045822143555,0.5002026192189886,90,,,,,,
chesca_mesh,794,3,6,6,6.248852802515031,7.124852802515031,0.8760000000000003,7.7302045822143555,-0.3721467234325548,90,,,,,,
chesca_mesh,795,4,6,0,6.440370468337806,6.440370468337806,0.0,7.723376750946045,-0.004621375686134299,90,,,,,,
chesca_mesh,796,5,6,0,6.320255644129956,6.320255644129956,0.0,7.723376750946045,0.06209982384332848,90,,,,,,
chesca_mesh,797,6,6,6,7.058106790107673,6.182106790107671,-0.8760000000000021,7.723376750946045,0.11181135367329859,90,,,,,,
chesca_mesh,798,7,6,6,5.511803473216813,6.203172395190302,0.6913689219734893,7.723376750946045,-0.1163829931994653,90,,,,,,
chesca_mesh,799,8,6,4,5.095850755602833,5.562837792905237,0.46698703730240343,7.723376750946045,-0.09600935838560076,90,,,,,,
chesca_mesh,800,9,6,0,5.506202003864866,5.506202003864866,0.0,7.723376750946045,0.008951980192426268,90,,,,,,
chesca_mesh,801,10,6,0,6.194633750685882,6.194633750685881,-8.881784197001252e-16,7.723376750946045,-0.05263730892497578,90,,,,,,
chesca_mesh,802,11,6,0,4.854547894475065,4.854547894475065,0.0,7.723376750946045,0.034368494723773374,90,,,,,,
chesca_mesh,803,12,6,6,4.885324792779707,5.646836976142495,0.7615121833627878,7.723376750946045,-0.20214394669700825,90,,,,,,
chesca_mesh,804,13,6,6,5.807754137850672,4.931754137850673,-0.8759999999999994,7.723376750946045,0.1014988791128798,90,,,,,,
chesca_mesh,805,14,6,3,6.193253137233475,5.713253137233473,-0.4800000000000013,7.723376750946045,0.07814614488062499,90,,,,,,
chesca_mesh,806,15,6,0,5.816809705424196,5.816809705424196,0.0,7.723376750946045,0.041678374398063725,90,,,,,,
chesca_mesh,807,16,6,0,6.138120943022153,6.138120943022153,0.0,7.705862045288086,0.026790291510107367,90,,,,,,
chesca_mesh,808,17,6,0,7.186066722562005,7.186066722562005,0.0,7.705862045288086,0.010656171552601859,90,,,,,,
chesca_mesh,809,18,6,0,7.918741904088139,7.91874190408814,8.881784197001252e-16,7.662035942077637,0.027897625883200466,90,,,,,,
chesca_mesh,810,19,6,6,8.696040337462364,7.820040337462364,-0.8759999999999994,7.705862045288086,0.5025114962270307,90,,,,,,
chesca_mesh,811,20,6,6,10.210015641067587,9.334015641067587,-0.8759999999999994,7.662035942077637,0.4138590979795366,90,,,,,,
chesca_mesh,812,21,6,6,11.52465291047825,10.648652910478251,-0.8759999999999994,7.662035942077637,0.8717138987941064,90,,,,,,
chesca_mesh,813,22,6,6,10.376785660515278,9.500785660515279,-0.8759999999999994,7.662035942077637,0.5801206900657785,90,,,,,,
chesca_mesh,814,23,6,6,8.223816740114248,7.347816740114249,-0.8759999999999994,7.621887683868408,0.5015940539854483,90,,,,,,
chesca_mesh,815,24,6,6,8.740034867639777,7.864034867639777,-0.8759999999999994,7.602474212646484,0.3251158575872314,90,,,,,,
chesca_mesh,816,1,6,6,9.421981854112843,8.545981854112842,-0.8760000000000012,7.621887683868408,0.22157547130681024,90,,,,,,
chesca_mesh,817,2,6,6,8.903167162459159,8.027167162459158,-0.8760000000000012,7.662035942077637,0.27949017908977897,90,,,,,,
chesca_mesh,818,3,6,6,6.837645967204132,7.713645967204132,0.8760000000000003,7.705862045288086,-0.18352315330460972,90,,,,,,
chesca_mesh,819,4,6,6,6.920733690222395,7.7967336902223945,0.8759999999999994,7.705862045288086,-0.13825425795311888,90,,,,,,
chesca_mesh,820,5,6,6,5.842288869001013,6.648058904506307,0.8057700355052937,7.705862045288086,-0.09330117736179654,90,,,,,,
chesca_mesh,821,6,6,0,6.1791340776967125,6.179134077696712,-8.881784197001252e-16,7.705862045288086,-0.024149791191289276,90,,,,,,
chesca_mesh,822,7,6,6,5.23800521023626,5.609733456188416,0.3717282459521565,7.705862045288086,-0.11358827005255145,90,,,,,,
chesca_mesh,823,8,6,0,3.759655202050433,3.759655202050433,0.0,7.705862045288086,-0.08083021972096624,90,,,,,,
chesca_mesh,824,9,6,0,3.612576451565748,3.612576451565748,0.0,7.705862045288086,0.051760363900215434,90,,,,,,
chesca_mesh,825,10,6,6,1.3718926443972794,1.71609268819319,0.3442000437959105,7.662035942077637,-0.11046254473624442,90,,,,,,
chesca_mesh,826,11,6,0,0.9995542236787197,0.9995542236787197,0.0,7.662035942077637,-0.058826373012898565,90,,,,,,
chesca_mesh,827,12,6,6,2.158989298362548,1.2829892983625484,-0.8759999999999997,7.662035942077637,0.14639476004007773,90,,,,,,
chesca_mesh,828,13,6,6,4.100278816975652,3.224278816975651,-0.8760000000000008,7.662035942077637,0.09908803651356932,90,,,,,,
chesca_mesh,829,14,6,6,4.555339606014489,3.6793396060144894,-0.8759999999999999,7.662035942077637,0.09687983973731082,90,,,,,,
chesca_mesh,830,15,6,6,6.400300543227477,5.524300543227477,-0.8759999999999994,7.662035942077637,0.09683024516370345,90,,,,,,
chesca_mesh,831,16,6,6,6.420104355455523,5.544104355455523,-0.8760000000000003,7.662035942077637,0.14192781480289526,90,,,,,,
chesca_mesh,832,17,6,6,6.396425890523578,7.272425890523578,0.8759999999999994,7.705862045288086,-0.19762306692860648,90,,,,,,
chesca_mesh,833,18,6,6,8.007433188711389,7.131433188711387,-0.8760000000000012,7.723376750946045,0.12279916795719509,90,,,,,,
chesca_mesh,834,19,6,6,8.906994361366069,9.782994361366068,0.8759999999999994,7.7302045822143555,-0.5434622755605506,90,,,,,,
chesca_mesh,835,20,6,6,8.178521664381027,9.054521664381028,0.8760000000000012,7.745217323303223,-0.4084965095080101,90,,,,,,
chesca_mesh,836,21,6,6,8.13729580743913,9.01329580743913,0.8759999999999994,7.759369373321533,-0.3402798120533091,90,,,,,,
chesca_mesh,837,22,6,4,9.22350790777724,8.61150790777724,-0.6120000000000001,7.759369373321533,0.2566704794270408,90,,,,,,
chesca_mesh,838,23,6,6,7.6800008967201485,8.556000896720148,0.8759999999999994,7.759369373321533,-0.3129252768590464,90,,,,,,
chesca_mesh,839,24,6,0,7.338730985637671,7.33873098563767,-8.881784197001252e-16,7.745217323303223,-0.03300417742032305,90,,,,,,
chesca_mesh,840,1,6,0,7.27061758324316,7.270617583243159,-8.881784197001252e-16,7.7302045822143555,0.03610003030816113,90,,,,,,
chesca_mesh,841,2,6,0,6.661224859341192,6.661224859341193,8.881784197001252e-16,7.723376750946045,-0.04724469621877962,90,,,,,,
chesca_mesh,842,3,6,0,6.275885154377904,6.275885154377904,0.0,7.705862045288086,0.0005469155224456582,90,,,,,,
chesca_mesh,843,4,6,0,5.951875630869344,5.951875630869344,0.0,7.705862045288086,0.033778668390232455,90,,,,,,
chesca_mesh,844,5,6,0,5.300293529170102,5.300293529170103,8.881784197001252e-16,7.705862045288086,0.010870813321603293,90,,,,,,
chesca_mesh,845,6,6,6,6.3261520850109445,5.450152085010945,-0.8759999999999994,7.705862045288086,0.1409954397015982,90,,,,,,
chesca_mesh,846,7,6,6,5.567220521595326,4.691220521595326,-0.8759999999999994,7.705862045288086,0.18907182252983107,90,,,,,,
chesca_mesh,847,8,6,6,5.205553511175328,4.3295535111753285,-0.8759999999999994,7.705862045288086,0.11073432169176814,90,,,,,,
chesca_mesh,848,9,6,6,5.217108217890844,4.3411082178908424,-0.8760000000000012,7.705862045288086,0.09226259759216345,90,,,,,,
chesca_mesh,849,10,6,6,4.316856352615265,3.4408563526152656,-0.875999999999999,7.705862045288086,0.12692708123471091,90,,,,,,
chesca_mesh,850,11,6,6,2.139199298147761,2.6911709080241586,0.5519716098763974,7.705862045288086,-0.20998700857993563,90,,,,,,
chesca_mesh,851,12,6,6,0.6812031637551199,1.0608989161252218,0.3796957523701019,7.705862045288086,-0.10452529932475928,90,,,,,,
chesca_mesh,852,13,6,6,2.1355932905385253,1.2595932905385248,-0.8760000000000006,7.705862045288086,0.14083458992604364,90,,,,,,
chesca_mesh,853,14,6,0,1.9750527704400809,1.9750527704400809,0.0,7.705862045288086,0.01154145575294322,90,,,,,,
chesca_mesh,854,15,6,6,3.5823464524260977,2.706346452426098,-0.8759999999999999,7.705862045288086,0.0842458470637123,90,,,,,,
chesca_mesh,855,16,6,6,5.511141297201465,4.635141297201464,-0.8760000000000003,7.705862045288086,0.44282020446802645,90,,,,,,
chesca_mesh,856,17,6,6,7.57480479516717,6.69880479516717,-0.8759999999999994,7.705862045288086,0.5355238513433938,90,,,,,,
chesca_mesh,857,18,6,5,9.719517292384904,8.975517292384904,-0.7439999999999998,7.723376750946045,0.2306055468984451,90,,,,,,
chesca_mesh,858,19,6,6,9.358090228428294,8.482090228428293,-0.8760000000000012,7.705862045288086,0.3513029679227194,90,,,,,,
chesca_mesh,859,20,6,6,10.575933471527543,9.699933471527542,-0.8760000000000012,7.723376750946045,0.6916975224002271,90,,,,,,
chesca_mesh,860,21,6,6,10.514398472209493,9.638398472209492,-0.8760000000000012,7.723376750946045,0.6575046473978086,90,,,,,,
chesca_mesh,861,22,6,0,8.4369934996338,8.4369934996338,0.0,7.7302045822143555,-0.03204859049084813,90,,,,,,
chesca_mesh,862,23,6,6,7.942828968660065,7.066828968660065,-0.8759999999999994,7.7302045822143555,0.2237572351291877,90,,,,,,
chesca_mesh,863,24,6,6,9.185323722352871,8.309323722352872,-0.8759999999999994,7.7302045822143555,0.40125950186917697,90,,,,,,
chesca_mesh,864,1,6,6,9.458258804961009,8.582258804961008,-0.8760000000000012,7.745217323303223,0.37671423158937384,90,,,,,,
chesca_mesh,865,2,6,0,7.6850428413417475,7.6850428413417475,0.0,7.745217323303223,0.04130626817865715,90,,,,,,
chesca_mesh,866,3,6,0,5.864273573556414,5.864273573556413,-8.881784197001252e-16,7.7401652336120605,0.00939057101963392,90,,,,,,
chesca_mesh,867,4,6,6,6.02337555669381,5.14737555669381,-0.8759999999999994,7.7401652336120605,0.11057681597810068,90,,,,,,
chesca_mesh,868,5,6,6,5.321275767240615,4.445275767240615,-0.8760000000000003,7.7401652336120605,0.1512118491642329,90,,,,,,
chesca_mesh,869,6,6,6,5.503571623533957,4.627571623533958,-0.8759999999999986,7.7401652336120605,0.22144039275902472,90,,,,,,
chesca_mesh,870,7,6,6,4.949735048804581,4.073735048804581,-0.8760000000000003,7.7401652336120605,0.18407675821336708,90,,,,,,
chesca_mesh,871,8,6,6,3.93043130399019,3.0544313039901905,-0.8759999999999994,7.7401652336120605,0.14570042685630002,90,,,,,,
chesca_mesh,872,9,6,0,4.861021231439066,4.861021231439067,8.881784197001252e-16,7.7401652336120605,0.051472361436751116,90,,,,,,
chesca_mesh,873,10,6,6,3.876748670625634,4.461877980691927,0.5851293100662929,7.759369373321533,-0.7083186955671453,90,,,,,,
chesca_mesh,874,11,6,6,3.7992083840832405,4.246474376223013,0.44726599213977236,7.759369373321533,-0.27665745875174186,90,,,,,,
chesca_mesh,875,12,6,6,3.1295903039347204,3.4999175115601813,0.3703272076254609,7.759369373321533,-0.2409415235230782,90,,,,,,
chesca_mesh,876,13,6,6,4.25463361621753,3.3786336162175283,-0.8760000000000012,7.759369373321533,0.08120723549507253,90,,,,,,
chesca_mesh,877,14,6,6,7.543158306816319,6.66715830681632,-0.8759999999999994,7.759369373321533,0.43600445585975994,90,,,,,,
chesca_mesh,878,15,6,6,5.8106704760385925,6.43833955046145,0.6276690744228572,7.795910835266113,-0.5244006272541177,90,,,,,,
chesca_mesh,879,16,6,6,6.145180647883513,5.2691806478835135,-0.8759999999999994,7.795910835266113,0.09400901992971117,90,,,,,,
chesca_mesh,880,17,6,6,7.549198563265147,6.673198563265147,-0.8760000000000003,7.795910835266113,0.5393574653553899,90,,,,,,
chesca_mesh,881,18,6,6,8.644186282538934,7.768186282538933,-0.8760000000000012,7.795910835266113,0.48071309862138495,90,,,,,,
chesca_mesh,882,19,6,6,9.469960657080946,8.593960657080945,-0.8760000000000012,7.759369373321533,0.37346501656684644,90,,,,,,
chesca_mesh,883,20,6,6,8.429961608807627,7.553961608807626,-0.8760000000000012,7.759369373321533,0.5326342540802677,90,,,,,,
chesca_mesh,884,21,6,6,8.975139286616194,8.099139286616195,-0.8759999999999994,7.7401652336120605,0.2571101641582926,90,,,,,,
chesca_mesh,885,22,6,2,8.142654764922765,7.850654764922766,-0.2919999999999998,7.723376750946045,0.20701852881049643,90,,,,,,
chesca_mesh,886,23,6,6,8.521410203515067,7.645410203515068,-0.8759999999999994,7.723376750946045,0.14911522236152458,90,,,,,,
chesca_mesh,887,24,6,6,9.246651194210486,8.370651194210486,-0.8759999999999994,7.723376750946045,0.3410137347373149,90,,,,,,
chesca_mesh,888,1,6,6,8.818824126779278,7.9428241267792785,-0.8759999999999994,7.723376750946045,0.35791358138770496,90,,,,,,
chesca_mesh,889,2,6,0,7.724595941028346,7.724595941028347,8.881784197001252e-16,7.723376750946045,0.01398362076955511,90,,,,,,
chesca_mesh,890,3,6,6,5.4477851707265845,6.323785170726584,0.8759999999999994,7.682466506958008,-0.11894663219808718,90,,,,,,
chesca_mesh,891,4,6,6,5.264330409820806,6.071889612548112,0.8075592027273064,7.682466506958008,-0.09698154557836039,90,,,,,,
